dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
292,15202.0,5.549089457552321e-146,4.261700703400183e-143,7.102834505666971e-145
293,232522.0,0.05231286025541631,1.0,0.056586305177689755
294,60971.0,2.3376669053245162e-95,1.7953281832892284e-92,8.931981011389197e-95
295,182320.0,1.0394975634057433e-13,7.983341286956108e-11,1.4410363333855793e-13
296,96230.0,8.948456390761353e-64,6.872414508104718e-61,2.2313034117223112e-63
297,45150.0,1.2583896231394627e-111,9.664432305711074e-109,6.116729307412072e-111
298,189485.0,2.901497082579767e-11,2.2283497594212613e-08,3.8486178919192764e-11
299,244075.0,0.49908471664761866,1.0,0.51038224019357
300,238751.0,0.20813559126500347,1.0,0.2183717678845938
301,16273.0,1.1302707534311608e-144,8.680479386351315e-142,1.3354583671309714e-143
302,215508.0,0.00014298656849378184,0.10981368460322445,0.00016689009818119218
303,2887.0,1.839565282033286e-161,1.4127861366015639e-158,1.4127861366015637e-159
304,186368.0,2.696845477625039e-12,2.0711773268160302e-09,3.659323898968251e-12
305,66183.0,2.7782103600470803e-90,2.133665556516158e-87,9.924025844261199e-90
306,18112.0,1.9358826022452517e-142,1.4867578385243533e-139,2.0940251246821876e-141
307,119102.0,9.801579237536216e-47,7.527612854427813e-44,1.996714284994115e-46
308,118328.0,2.877285612952506e-47,2.2097553507475244e-44,5.940202555772915e-47
309,212617.0,3.7986002280755234e-05,0.02917324975162002,4.495107819972268e-05
310,239193.0,0.22615373450212983,1.0,0.23695234392583317
311,68515.0,4.664401843881314e-88,3.582260616100849e-85,1.6283002800458408e-87
312,71696.0,4.5537426596139014e-85,3.4972743625834764e-82,1.527194044796278e-84
313,200080.0,3.98013795567943e-08,3.056745949961802e-05,5.027542680858228e-08
314,184363.0,5.507444556721155e-13,4.229717419561847e-10,7.539603243425752e-13
315,188108.0,1.0302258223733166e-11,7.912134315827072e-09,1.3736344298310888e-11
316,44538.0,2.7821051340908474e-112,2.136656742981771e-109,1.378488221278562e-111
317,82495.0,2.604598816522634e-75,2.000331891089383e-72,7.548422230525974e-75
318,36574.0,5.466357854297248e-121,4.198162832100286e-118,3.1804263879547625e-120
319,149216.0,1.9735096092606055e-28,1.515655379912145e-25,3.2877557047985797e-28
320,46517.0,3.604324700567871e-110,2.768121370036125e-107,1.7409568365007076e-109
321,86635.0,9.90722468257083e-72,7.608748556214397e-69,2.7468406340124176e-71
322,217511.0,0.00033877292145855365,0.2601776036801692,0.00039242474159904855
323,195747.0,2.430933061675076e-09,1.8669565913664583e-06,3.116788967222802e-09
324,238369.0,0.19342167973920088,1.0,0.20376934161825278
325,84404.0,1.1958155699244807e-73,9.183863577020012e-71,3.376420432727945e-73
326,102690.0,1.0944387434885204e-58,8.405289549991837e-56,2.5625882774365355e-58
327,13623.0,6.360918783825093e-148,4.885185625977671e-145,8.723545760674413e-147
328,222913.0,0.0027681617321510957,1.0,0.0031126620941318325
329,15330.0,7.961136402242817e-146,6.1141527569224835e-143,1.0023201240856531e-144
330,43131.0,8.51380382161821e-114,6.538601335002786e-111,4.301711404607096e-113
331,11320.0,8.907260000721013e-151,6.840775680553737e-148,1.3413285648144584e-149
332,123442.0,8.291444735881177e-44,6.367829557156744e-41,1.612108748647277e-43
333,59992.0,2.5106508653765286e-96,1.928179864609174e-93,9.689346053312433e-96
334,118088.0,1.9646917660894825e-47,1.5088832763567225e-44,4.078062909072223e-47
335,30393.0,5.665350969310438e-128,4.350989544430416e-125,3.750853055543463e-127
336,206499.0,1.675382008245629e-06,0.0012866933823326432,2.058709411732229e-06
337,39015.0,2.7627598790804763e-118,2.1217995871338056e-115,1.5264745231178459e-117
338,11050.0,4.1055104989509116e-151,3.1530320631943e-148,6.708578857860213e-150
339,149111.0,1.736050778903963e-28,1.3332869981982435e-25,2.898449996083138e-28
340,143280.0,1.1435677132938479e-31,8.782600038096752e-29,1.9736179860891574e-31
341,121585.0,4.7645336608637894e-45,3.6591618515433904e-42,9.455198582799458e-45
342,242626.0,0.40397581748398514,1.0,0.4164475541311417
343,211562.0,2.286707284318932e-05,0.017561911943569396,2.7355003027366662e-05
344,231950.0,0.04515982656382189,1.0,0.04891783751906236
345,123566.0,1.0019249769152053e-43,7.694783822708776e-41,1.943127227956762e-43
346,68218.0,2.437743829802948e-88,1.872187261288664e-85,8.588014960039743e-88
347,236813.0,0.14133253907586643,1.0,0.14971502070381437
348,3212.0,4.823396724759377e-161,3.704368684615202e-158,2.4842624689553577e-159
349,84518.0,1.5007599283728452e-73,1.152583624990345e-70,4.2219180402576746e-73
350,147626.0,2.792782500368679e-29,2.1448569602831455e-26,4.7243545380686015e-29
351,237863.0,0.17512739654751908,1.0,0.18500390721938742
352,8823.0,6.67471094015597e-154,5.126178002039785e-151,1.4280693343341658e-152
353,151459.0,2.958064663000649e-27,2.2717936611844987e-24,4.833603534435104e-27
