dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
301,193294.0,4.531025424198258e-10,3.479827525784262e-07,6.126456911592011e-10
302,158208.0,7.115917818033784e-24,5.465024884249946e-21,1.2679872121229575e-23
303,233575.0,0.06795789787156852,1.0,0.07320009195703313
304,101620.0,1.6274504646037458e-59,1.2498819568156766e-56,5.019606252271794e-59
305,156521.0,1.069242216905229e-24,8.211780225832159e-22,1.9413192023243873e-24
306,18655.0,8.772309399263687e-142,6.737133618634511e-139,5.182410475872701e-140
307,219142.0,0.0006612601647424345,0.5078478065221897,0.0007659846252220056
308,238246.0,0.18885060662208386,1.0,0.1981383413739896
309,232166.0,0.0477576649070407,1.0,0.05165899527972853
310,153571.0,3.584093688872622e-26,2.752583953054174e-23,6.66485218657185e-26
311,85876.0,2.2195437041579048e-72,1.704609564793271e-69,8.924657407294612e-72
312,174922.0,1.6435366241090714e-16,1.2622361273157668e-13,2.519433387855822e-16
313,114823.0,1.0223960153840284e-49,7.852001398149338e-47,2.6982822674052707e-49
314,165674.0,2.085043215154461e-20,1.601313189238626e-17,3.481115628779621e-20
315,225347.0,0.006411812741788429,1.0,0.007220340448230957
316,141220.0,7.805107604742797e-33,5.994322640442468e-30,1.5900060054224054e-32
317,221109.0,0.001423493895615991,1.0,0.0016317064355717626
318,231467.0,0.0397793663665704,1.0,0.0431504991095001
319,31172.0,4.410289867294962e-127,3.3871026180825308e-124,1.0263947327522821e-125
320,82373.0,2.0366492866627836e-75,1.5641466521570178e-72,8.689703623094543e-75
321,190976.0,8.682433756883067e-11,6.668109125286195e-08,1.1886112522791792e-10
322,169907.0,1.4363596405794105e-18,1.1031242039649872e-15,2.3371275507732778e-18
323,77291.0,6.1556867784776e-80,4.727567445870796e-77,2.992131294854935e-79
324,186033.0,2.0750029969817125e-12,1.5936023016819552e-09,2.940225648859696e-12
325,88096.0,1.730624431553952e-70,1.3291195634334353e-67,6.579799818977402e-70
326,105691.0,2.1329913388091587e-56,1.638137348205434e-53,6.205065712899371e-56
327,139348.0,6.514246514125814e-34,5.002941322848625e-31,1.3448766996904906e-33
328,120543.0,9.420742812786685e-46,7.235130480220173e-43,2.3490683377338228e-45
329,89209.0,1.5035125523788932e-69,1.15469764022699e-66,5.578249469695604e-69
330,20215.0,6.603177633031518e-140,5.071240422168205e-137,2.8173557900934475e-138
331,81671.0,4.926914134406926e-76,3.78387005522452e-73,2.1257696939463592e-75
332,38871.0,1.9175762514403992e-118,1.4726985611062267e-115,3.3470421843323336e-117
333,104505.0,2.6893373848945926e-57,2.065411111599047e-54,8.005469424802508e-57
334,29087.0,1.7869441073159712e-129,1.3723730744186659e-126,4.732320946271262e-128
335,86718.0,1.166397607680195e-71,8.957933626983898e-69,4.617491560300978e-71
336,188135.0,1.0515908048706433e-11,8.07621738140654e-09,1.471077847250736e-11
337,215061.0,0.00011721772758235591,0.09002321478324934,0.00013913943552279652
338,226009.0,0.007966682663370745,1.0,0.008905985859488692
339,62238.0,4.125572559581583e-94,3.168439725758656e-91,2.8544502033861763e-93
340,42071.0,6.06144911458782e-115,4.655192920003445e-112,8.463987127278993e-114
341,141111.0,6.762035141332783e-33,5.193242988543577e-30,1.3811816458892493e-32
342,166545.0,5.0684220920386076e-20,3.892548166685651e-17,8.3710713262057e-20
343,52604.0,8.449685179899564e-104,6.489358218162865e-101,7.291413728272882e-103
344,218730.0,0.0005600561156082994,0.4301230967871739,0.0006507157288762086
345,76397.0,9.557456152348995e-81,7.340126325004028e-78,4.70520918269489e-80
346,136547.0,1.466527126316417e-35,1.1262928330110083e-32,3.111306168538697e-35
347,181247.0,4.24576170028352e-14,3.2607449858177434e-11,6.270663434264891e-14
348,226649.0,0.009782540581757348,1.0,0.010856923651430121
349,98182.0,3.249699500132489e-62,2.4957692161017516e-59,1.0486425277738453e-61
350,147854.0,3.703580441805262e-29,2.8443497793064417e-26,7.255994334965413e-29
351,87382.0,4.290455757456527e-71,3.2950700217266124e-68,1.6641767786498042e-70
352,102708.0,1.1300207795342673e-58,8.678559586823172e-56,3.443872851913957e-58
