dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
219,114398.0,5.108529406128908e-50,3.9233505839070014e-47,1.6838414523206014e-49
220,37422.0,4.791844295667416e-120,3.680136419072575e-117,1.05146754830645e-118
221,98091.0,2.7514269430176886e-62,2.1130958922375846e-59,1.2006226660440823e-61
222,219854.0,0.0008771719657118251,0.6736680696666817,0.0010444466196382661
223,199368.0,2.5522699312540192e-08,1.9601433072030867e-05,3.512801625811983e-08
224,121366.0,3.392776976171347e-45,2.6056527176995942e-42,1.0060435203473338e-44
225,201610.0,1.0136928017021348e-07,7.785160717072395e-05,1.36821805220956e-07
226,235638.0,0.10971735125947576,1.0,0.11969165591942811
227,220937.0,0.0013334958283623731,1.0,0.0015780043084473074
228,161073.0,1.6465204983221188e-22,1.2645277427113872e-19,3.2507139915459828e-22
229,212622.0,3.807647929503928e-05,0.029242736098590166,4.7626606023762485e-05
230,117795.0,1.2320625604050294e-47,9.462240463910626e-45,3.926240856394451e-47
231,65915.0,1.5356425323415393e-90,1.1793734648383023e-87,1.3713644939980258e-89
232,98805.0,1.0129789688724343e-61,7.779678480940296e-59,4.313848753441075e-61
233,77907.0,2.209302146625823e-79,1.6967440486086322e-76,1.5424945896442111e-78
234,226498.0,0.009323697463624837,1.0,0.010703437447031203
235,82197.0,1.4277018626469836e-75,1.0964750305128834e-72,8.914431142381165e-75
236,191418.0,1.1955775986772883e-10,9.182035957841573e-08,1.7489592300650618e-10
237,177506.0,1.6827874577743524e-15,1.2923807675707026e-12,2.7150856461569384e-15
238,131680.0,1.610547700067093e-38,1.2369006336515274e-35,4.2071450124201617e-38
239,161401.0,2.344578288864985e-22,1.8006361258483083e-19,4.617015707303355e-22
240,172076.0,1.1572698622563399e-17,8.88783254212869e-15,1.9927875654997066e-17
241,133641.0,2.5946224876056195e-37,1.9926700704811157e-34,6.57646887947563e-37
242,139377.0,6.771929942989635e-34,5.20084219621604e-31,1.615168383918025e-33
243,28007.0,1.0093359074319603e-130,7.751699769077455e-128,3.523499895035207e-129
244,235610.0,0.10903850218837798,1.0,0.11912029826553952
245,176528.0,7.042010161649292e-16,5.408263804146657e-13,1.1556119239629608e-15
246,171588.0,7.272181866781293e-18,5.585035673688033e-15,1.260730400381046e-17
247,201767.0,1.1140358676316287e-07,8.555795463410909e-05,1.49838799709473e-07
248,63321.0,4.7261052278140805e-93,3.629648814961214e-90,4.481047919705202e-92
249,34239.0,1.326020610032929e-123,1.0183838285052895e-120,3.637085101804605e-122
250,176801.0,8.990802674055498e-16,6.904936453674623e-13,1.4567376484545618e-15
251,174030.0,7.22911102189336e-17,5.551957264814101e-14,1.2122177434091924e-16
252,13363.0,3.039386709764652e-148,2.334248993099253e-145,3.8904149884987547e-146
253,233798.0,0.0717224727970864,1.0,0.07891527092859937
254,120024.0,4.181825689893725e-46,3.2116421298383807e-43,1.2694237667345379e-45
255,138124.0,1.2557081582653284e-34,9.643838655477722e-32,3.071286196012013e-34
256,157797.0,4.498225303353857e-24,3.4546370329757624e-21,9.16349345616913e-24
257,60110.0,3.2876625550261873e-96,2.5249248422601116e-93,3.458801153780975e-95
258,170467.0,2.4747892658666794e-18,1.90063815618561e-15,4.369283117668068e-18
259,242245.0,0.38089595613845584,1.0,0.3974566498836061
260,187986.0,9.389203777450772e-12,7.2109085010821936e-09,1.4194701773783843e-11
261,89139.0,1.3129579440823018e-69,1.0083517010552078e-66,7.051410496889566e-69
262,63490.0,6.905751361654677e-93,5.3036170457507915e-90,6.467825665549746e-92
263,44093.0,9.260088035210513e-113,7.111747611041674e-110,1.5460320893568856e-111
264,165104.0,1.1602594612525805e-20,8.910792662419818e-18,2.1680760735814643e-20
265,217680.0,0.00036359135407346827,0.2792381599284236,0.0004383644582863793
266,56018.0,2.6022006169181875e-100,1.998490073793168e-97,3.0746001135279504e-99
267,233192.0,0.061872277141313166,1.0,0.06837109186263095
268,128919.0,2.976474910430089e-40,2.2859327312103084e-37,8.106144436915988e-40
269,241142.0,0.31877241883770513,1.0,0.333538443688498
270,99688.0,5.0346138210582255e-61,3.866583414572717e-58,2.1014040296590855e-60
271,163027.0,1.3268364970922646e-21,1.0190104297668593e-18,2.547526074417148e-21
272,222003.0,0.0019882294171112112,1.0,0.002338377017368163
273,217301.0,0.00031014306190206293,0.23818987154078433,0.0003756938036920888
274,129750.0,9.989142881519456e-40,7.671661733006943e-37,2.6918111343884007e-39
275,180277.0,1.86783667413696e-14,1.4344985657371853e-11,2.988538678619136e-14
276,113948.0,2.4446914449514313e-50,1.8775230297226994e-47,8.127805323474889e-50
277,183895.0,3.7753880972587775e-13,2.8994980586947413e-10,5.834000118098071e-13
278,152689.0,1.2727809126706122e-26,9.774957409310301e-24,2.678070523098713e-26
279,161876.0,3.9027698471565667e-22,2.9973272426162434e-19,7.626786876886115e-22
280,227413.0,0.012426580551105381,1.0,0.014180704105867655
281,73028.0,7.845987036968705e-84,6.025718044391965e-81,5.907566710188201e-83
282,128464.0,1.5285548593882976e-40,1.1739301320102125e-37,4.207634881757034e-40
283,180591.0,2.439538109911116e-14,1.873565268411737e-11,3.87901711886488e-14
284,82518.0,2.7284121328411026e-75,2.095420518021967e-72,1.689855256469328e-74
285,82932.0,6.278894035141404e-75,4.822190618988598e-72,3.797000487392597e-74
286,203788.0,3.659969566675741e-07,0.0002810856627206969,4.846304529667187e-07
287,174074.0,7.529662808559614e-17,5.782781036973784e-14,1.259865149667491e-16
288,166513.0,4.906487679125441e-20,3.768182537568339e-17,9.058131099923893e-20
289,163083.0,1.4076668833168876e-21,1.0810881663873696e-18,2.6959804648064083e-21
290,125419.0,1.6588416971478577e-42,1.2739904234095547e-39,4.7184830496650176e-42
291,198532.0,1.503379529239217e-08,1.1545954784557185e-05,2.0878760912399973e-08
292,172279.0,1.4028371366191135e-17,1.0773789209234791e-14,2.410243670969752e-17
293,191550.0,1.3148520154595445e-10,1.0098063478729302e-07,1.9161410775577424e-10
294,27709.0,4.556067783036034e-131,3.4990600573716735e-128,1.6662190749388924e-129
295,107589.0,5.6633861953052805e-55,4.349480597994456e-52,1.9951745862359885e-54
296,49809.0,1.0612165473333503e-106,8.15014308352013e-104,1.5673352083692559e-105
297,132632.0,6.244034744693746e-38,4.795418683924797e-35,1.609200900645905e-37
298,41194.0,6.740701506298474e-116,5.176858756837228e-113,1.2325854182945781e-114
299,120565.0,9.750102548039283e-46,7.48807875689417e-43,2.936501473291831e-45
300,220446.0,0.0011046615875118,0.8483800992090623,0.0013092285481621333
301,225369.0,0.006458748289594865,1.0,0.007481626977992242
302,112066.0,1.0920511475188387e-51,8.386952812944682e-49,3.67848807585293e-51
