dimension,edi_score,mi_score,wilcoxon_score,rfe_logistic_score
625,0.5021591286538298,0.09185234363029042,1.0,0.41719957428186455
631,0.502070052765535,0.09158241669606365,1.0,0.41719957428186455
317,0.501868729750573,0.09097234695375447,1.0,0.41719957428186455
323,0.5018008441610787,0.09076663304619617,1.0,0.41719957428186455
42,0.5014917598586328,0.08983001394787536,1.0,0.41719957428186455
537,0.5014569805933905,0.08972462223501991,1.0,0.41719957428186455
759,0.5014173006330814,0.08960437993105295,1.0,0.41719957428186455
450,0.5014169036993487,0.08960317710273262,0.9999999999988268,0.41719957428186455
541,0.5012217038437143,0.08901166238751616,1.0,0.41719957428186455
563,0.5006893160045918,0.08739836590532678,1.0,0.41719957428186455
622,0.5006393049981311,0.08724681740090062,1.0,0.41719957428186455
350,0.5005907234337671,0.0870996005391911,1.0,0.41719957428186455
131,0.5002707630968469,0.08613002376064526,1.0,0.41719957428186455
294,0.5002147825264434,0.08596038566851312,1.0,0.41719957428186455
559,0.500159321654128,0.08579232241907282,1.0,0.41719957428186455
8,0.5001145403128415,0.08565662138487133,1.0,0.41719957428186455
221,0.5001006205697144,0.08561444034509212,1.0,0.41719957428186455
658,0.5000428817435137,0.08543947420509028,1.0,0.41719957428186455
474,0.5000159729236202,0.08535793232662496,1.0,0.41719957428186455
242,0.4999662682669803,0.08520731215498896,1.0,0.41719957428186455
539,0.499917608692532,0.08505985889908493,0.9999999999999998,0.41719957428186455
342,0.4998623551095729,0.08489242379920868,1.0,0.41719957428186455
726,0.4993998579855782,0.08349091736286132,1.0,0.41719957428186455
372,0.49932870580983746,0.0832753047091016,1.0,0.41719957428186455
325,0.4993247548479539,0.0832633320973331,1.0,0.41719957428186455
415,0.4990248909928381,0.08235465374849733,1.0,0.41719957428186455
581,0.49898651062840504,0.08223834961385171,1.0,0.41719957428186455
29,0.498949235859644,0.08212539576912123,1.0,0.41719957428186455
732,0.4989132069311345,0.08201621719788052,1.0,0.41719957428186455
237,0.49882826671890645,0.08175882261537114,1.0,0.41719957428186455
252,0.4988160174430891,0.08172170359774286,1.0,0.41719957428186455
206,0.4986591127664778,0.08124623488073882,1.0,0.41719957428186455
635,0.49822739372090674,0.0799379953487055,1.0,0.41719957428186455
275,0.4980667962348604,0.07945133630007992,1.0,0.41719957428186455
610,0.4980017896828668,0.07925434674858425,1.0,0.41719957428186455
147,0.4978645352755976,0.07883842430231387,1.0,0.41719957428186455
55,0.49770291710807424,0.07834867227951592,1.0,0.41719957428186455
138,0.49762984958846435,0.07812725555342535,1.0,0.41719957428186455
721,0.4974411853968471,0.0775555458818605,0.9999999999999976,0.41719957428186455
99,0.497395974467001,0.07741854306414249,1.0,0.41719957428186455
592,0.49734139274690414,0.07725314391233375,1.0,0.41719957428186455
754,0.4970109459156046,0.07625178987809278,1.0,0.41719957428186455
74,0.49681206917774334,0.07564913309669495,1.0,0.41719957428186455
227,0.49680256116196153,0.07562032092765933,1.0,0.41719957428186455
60,0.49677648016204523,0.07554128759457962,1.0,0.41719957428186455
492,0.4967641033715161,0.0755037821687339,1.0,0.41719957428186455
591,0.4967613023648767,0.07549529426982628,1.0,0.41719957428186455
118,0.4965114039416252,0.07473802632057956,1.0,0.41719957428186455
309,0.49648242835428724,0.0746502217153346,0.9999999997951297,0.41719957428186455
690,0.49644288681850324,0.07453039867475521,1.0,0.41719957428186455
411,0.49636456231613096,0.3860756580109649,1.0,0.11458704462503685
389,0.4961395544727094,0.07361120974810728,1.0,0.41719957428186455
447,0.4960457814006827,0.07332704892378387,1.0,0.41719957428186455
254,0.49592569277226517,0.07296314398918549,1.0,0.41719957428186455
15,0.4958850017504489,0.07283983786246943,1.0,0.41719957428186455
408,0.49588414219360677,0.07283723314476603,1.0,0.41719957428186455
306,0.4956168355365803,0.07202721297195848,1.0,0.41719957428186455
569,0.49543028003942,0.07146189328359419,1.0,0.41719957428186455
748,0.4954163522721886,0.07141968792834745,1.0,0.41719957428186455
548,0.4953600874795011,0.07124918855656692,1.0,0.41719957428186455
552,0.4950897667839639,0.07043003493372689,1.0,0.41719957428186455
673,0.49486969749404985,0.0697631582976239,1.0,0.41719957428186455
235,0.4947212406843392,0.06931328917728842,1.0,0.41719957428186455
576,0.49460531595348456,0.0689620021140928,1.0,0.41719957428186455
78,0.49458165313922653,0.06889029661634098,1.0,0.41719957428186455
