dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
225,243059.0,0.4311974236502121,1.0,0.44331943957612163
226,226223.0,0.008537141905644962,1.0,0.009393302268675258
227,112157.0,1.2703974889771566e-51,9.756652715344563e-49,3.048953973545176e-51
228,188199.0,1.1039603948565629e-11,8.478415832498403e-09,1.4796537229491106e-11
229,21092.0,7.399735130536664e-139,5.6829965802521574e-136,2.1048135482415398e-137
230,140781.0,4.37608333036784e-33,3.3608319977225014e-30,8.098390355957834e-33
231,23488.0,5.199966697504619e-136,3.993574423683547e-133,1.210174067782893e-134
232,182034.0,8.198868969388575e-14,6.296731368490426e-11,1.1511391898519974e-13
233,158321.0,8.069469805068894e-24,6.19735281029291e-21,1.2699493463714981e-23
234,191773.0,1.5432829918409427e-10,1.185241337733844e-07,1.9987206369879328e-10
235,116372.0,1.2587771708102009e-48,9.667408671822342e-46,2.868667261668351e-48
236,78633.0,9.903776350877221e-79,7.606100237473705e-76,3.656778960323897e-78
237,113241.0,7.642503489769975e-51,5.86944268014334e-48,1.805982363121028e-50
238,189127.0,2.221488984515983e-11,1.706103540108275e-08,2.956851889269107e-11
239,234766.0,0.09009133743602996,1.0,0.09517214188565475
240,107384.0,3.982553302550446e-55,3.0586009363587423e-52,1.0094392529236773e-54
241,120151.0,5.1027657700331745e-46,3.918924111385478e-43,1.1359200322856458e-45
242,120708.0,1.2188001050216006e-45,9.360384806565892e-43,2.6743956590188262e-45
243,10126.0,2.8801131741257275e-152,2.2119269177285585e-149,2.457696575253954e-150
244,191353.0,1.1407968079791336e-10,8.761319485279746e-08,1.4849694042847027e-10
245,196740.0,4.703563942536438e-09,3.6123371078679845e-06,5.902511614163373e-09
246,209716.0,9.124260001596487e-06,0.007007431681226101,1.0731135805859267e-05
247,228332.0,0.01643105828283069,1.0,0.01792479085399712
248,94770.0,5.915643767433823e-65,4.543214413389176e-62,1.7406951775437458e-64
249,148525.0,8.468357375375107e-29,6.503698464288082e-26,1.4356950252291572e-28
250,86348.0,5.631935905349987e-72,4.32532677530879e-69,1.864364989357237e-71
251,10432.0,6.951475025866215e-152,5.338732819865253e-149,4.8533934726047756e-150
252,96216.0,8.719964564307967e-64,6.696932785388518e-61,2.4530889323767464e-63
253,165184.0,1.260037703903947e-20,9.677089565982314e-18,1.916255359600458e-20
254,115285.0,2.1683039397205766e-49,1.6652574257054027e-46,5.0462346233497055e-49
255,93939.0,1.2461328339181527e-65,9.570300164491412e-63,3.680884678650543e-65
256,213765.0,6.504017664364471e-05,0.04995085566231914,7.500128477825696e-05
257,122728.0,2.778165601486204e-44,2.1336311819414047e-41,5.976557932608977e-44
258,194369.0,9.543147729804744e-10,7.329137456490043e-07,1.2215229094150072e-09
259,67394.0,4.0066169519547694e-89,3.0770818191012627e-86,1.8536637464465438e-88
260,126792.0,1.2928073602027481e-41,9.928760526357106e-39,2.6907210098528744e-41
261,54352.0,5.2546990876345305e-102,4.035608899303319e-99,3.391267982607832e-101
262,91072.0,5.424002167625143e-68,4.1656336647361095e-65,1.65961500587096e-67
263,74710.0,2.77057364432832e-82,2.12780055884415e-79,1.108229457731328e-81
264,12028.0,6.761837747827783e-150,5.193091390331737e-147,3.05475964137161e-148
265,88221.0,2.2078741470451867e-70,1.6956473449307033e-67,7.094758765400433e-70
266,120789.0,1.3828866941158237e-45,1.0620569810809526e-42,3.025803364902999e-45
267,69051.0,1.5005728100458712e-87,1.1524399181152292e-84,6.510959989351577e-87
268,196762.0,4.772227722662617e-09,3.66507089100489e-06,5.978908468197211e-09
269,194695.0,1.1929776348990272e-09,9.162068236024529e-07,1.5219382451867988e-09
270,232079.0,0.04669660890194643,1.0,0.04994846188954715
271,202393.0,1.618492633156124e-07,0.00012430023422639033,1.966775858012505e-07
272,27071.0,8.269103718777684e-132,6.350671656021262e-129,1.5120646800050624e-130
