dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
323,222365.0,0.0022704895430237003,1.0,0.0027766496322328056
324,240308.0,0.27647335256400574,1.0,0.297383101917586
325,226406.0,0.009053612248736034,1.0,0.010864334698483242
326,225918.0,0.007734603575660721,1.0,0.009310619978224818
327,146873.0,1.0947135440128162e-29,8.407400018018429e-27,2.849966107802857e-29
328,210813.0,1.5825637754713367e-05,0.012154089795619865,2.1027837016643367e-05
329,105955.0,3.373994918503195e-56,2.591228097410454e-53,1.739079260007016e-55
330,192075.0,1.915351554166202e-10,1.4709899935996432e-07,2.9837525225144893e-10
331,102617.0,9.613608536225411e-59,7.383251355821116e-56,5.3501821418993594e-58
332,222992.0,0.0028475987414386173,1.0,0.0034603731541532567
333,136848.0,2.2144175199221314e-35,1.700672655300197e-32,6.36956050674231e-35
334,119697.0,2.5025049430612187e-46,1.921923796271016e-43,9.856019468056492e-46
335,193143.0,4.076420942915772e-10,3.130691284159313e-07,6.236436821034487e-10
336,217063.0,0.00028043746876423134,0.21537597601092967,0.00035599334877839617
337,58585.0,9.963402222719532e-98,7.651892907048601e-95,2.068079164067189e-96
338,165700.0,2.141270925865777e-20,1.6444960710649167e-17,4.3505187065209435e-20
339,131629.0,1.497209599045526e-38,1.149856972066964e-35,4.851717181717147e-38
340,161339.0,2.193179582542204e-22,1.6843619193924128e-19,4.718100614544574e-22
341,198694.0,1.6667893314266577e-08,1.2800942065356731e-05,2.438274679115568e-08
342,164109.0,4.1320367277405655e-21,3.1734042069047543e-18,8.623380997023789e-21
343,185784.0,1.7061683379819153e-12,1.310337283570111e-09,2.7998659905344252e-12
344,78865.0,1.5972257623035707e-78,1.2266693854491422e-75,1.5333367318114278e-77
345,242251.0,0.3812528175820563,1.0,0.4049822460622673
346,162474.0,7.384444760510484e-22,5.6712535760720515e-19,1.57534821557557e-21
347,78399.0,6.109850543771813e-79,4.692365217616752e-76,6.093980802099678e-78
348,34723.0,4.6435617102299244e-123,3.566255393456582e-120,3.2420503576878017e-121
349,106705.0,1.2361762386844311e-55,9.493833513096432e-53,6.2459431007213364e-55
350,238470.0,0.19723548498669996,1.0,0.2148607836450859
351,73205.0,1.1432941647952842e-83,8.780499185627783e-81,1.3937300294647273e-82
352,135445.0,3.213180632656093e-36,2.4677227258798793e-33,9.454876344367354e-36
353,153988.0,5.828292369885783e-26,4.476128540072282e-23,1.3944325670007107e-25
354,206818.0,1.9925953383451676e-06,0.0015303132198490887,2.752361906203397e-06
355,90336.0,1.3219654489298348e-68,1.015269464778113e-65,9.762206392097242e-68
356,100012.0,9.045210945377765e-61,6.946722006050123e-58,5.223099252669266e-60
357,127673.0,4.770330751948514e-41,3.663614017496459e-38,1.6577438993196645e-40
