dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
69,189717.0,1.1475564302424294e-10,8.813233384261858e-08,1.8246860008823723e-10
70,80329.0,2.3880362338045436e-76,1.8340118275618895e-73,2.292514784452362e-75
71,227737.0,0.023866795234489032,1.0,0.027195398724165546
72,168612.0,1.7828419927499586e-18,1.3692226504319681e-15,3.4663864567897933e-18
73,199781.0,9.405904685183164e-08,7.22373479822067e-05,1.352759325509489e-07
74,191786.0,5.026676706556345e-10,3.8604877106352724e-07,7.830603875527936e-10
75,149499.0,1.516451531403283e-27,1.1646347761177212e-24,3.5079360726437386e-27
76,86160.0,2.8885241391852027e-71,2.218386538894236e-68,2.310819311348162e-70
77,161420.0,1.1523530254676848e-21,8.850071235591819e-19,2.372673253509871e-21
78,126738.0,7.756865873408219e-41,5.957272990777512e-38,2.4821970794906302e-40
79,199685.0,8.872814763483318e-08,6.814321738355189e-05,1.2784843786782717e-07
80,202173.0,3.8865855498997916e-07,0.000298489770232304,5.417237209297713e-07
81,122940.0,2.5576795500985467e-43,1.964297894475684e-40,8.808510737559121e-43
82,177084.0,4.6038905779989556e-15,3.535787963903198e-12,8.24192998578834e-15
83,124789.0,4.222145071138854e-42,3.24260741463464e-39,1.3976756097563103e-41
84,211931.0,6.338048746425759e-05,0.048676214372549834,8.045655268190055e-05
85,156430.0,4.900130015137712e-24,3.763299851625763e-21,1.0660906095257118e-23
86,112542.0,1.6841610343790103e-50,1.29343567440308e-47,7.1460534497407725e-50
87,185424.0,4.552705099472159e-12,3.4964775163946183e-09,7.584549927103294e-12
88,236335.0,0.18937299344216674,1.0,0.20455479460419698
89,199872.0,9.939773460465532e-08,7.633746017637529e-05,1.4268684145116876e-07
90,241717.0,0.4716736326277903,1.0,0.49554767422454576
91,206851.0,5.132959943974967e-06,0.003942113236972774,6.843946591966623e-06
92,101453.0,8.769442361018057e-59,6.734931733261868e-56,4.845274628245948e-58
93,85789.0,1.3887025643754388e-71,1.066523569440337e-68,1.1226563888845652e-70
94,88251.0,1.737095162624255e-69,1.3340890848954278e-66,1.3340890848954277e-68
95,193766.0,1.970411781183107e-09,1.5132762479486262e-06,3.0025322379933058e-09
96,187833.0,2.8604334709806176e-11,2.196812905713114e-08,4.6542646307481236e-11
97,156002.0,3.0252603514578482e-24,2.3233999499196272e-21,6.638285571198935e-24
98,136502.0,8.381346349762831e-35,6.436873996617854e-32,2.315422300941674e-34
99,182127.0,3.290541643322514e-13,2.5271359820716906e-10,5.591008809893121e-13
100,84032.0,4.231334584529048e-73,3.2496649609183085e-70,3.532244522737292e-72
101,203963.0,1.0754146112142867e-06,0.0008259184214125722,1.4669954199157588e-06
102,106873.0,1.1810331198013509e-54,9.070334360074375e-52,5.53069168297218e-54
103,69602.0,3.642223483688883e-86,2.797227635473062e-83,5.951548160580983e-85
104,93839.0,7.617166172420347e-65,5.849983620418826e-62,5.1769766552379e-64
105,83152.0,7.261472590770297e-74,5.576810949711588e-71,6.266079718777065e-73
106,120044.0,2.9150018765501975e-45,2.238721441190552e-42,1.0610054223651904e-44
107,186941.0,1.4601050631737565e-11,1.1213606885174451e-08,2.396069847259498e-11
108,221064.0,0.0027524477255907423,1.0,0.0032875269879528617
109,72063.0,7.361124078043059e-84,5.65334329193707e-81,9.918146126205385e-83
110,195593.0,6.669787584924779e-09,5.12239686522223e-06,1.000468137738717e-08
111,187499.0,2.226172078126972e-11,1.7097001560015146e-08,3.637659906386201e-11
112,89850.0,3.844676887220091e-68,2.95271184938503e-65,2.8391460090240674e-67
113,199468.0,7.773394672711945e-08,5.969967108642773e-05,1.1221742685418747e-07
114,244210.0,0.6561578845339191,1.0,0.676415107814832
115,199073.0,6.101216075521761e-08,4.6857339460007123e-05,8.857720124765052e-08
116,172727.0,9.015062728044672e-17,6.923568175138307e-14,1.672359462593794e-16
117,214805.0,0.00023017349969224818,0.1767732477636466,0.0002865044534256833
118,181089.0,1.4008782163247944e-13,1.0758744701374421e-10,2.412274596720722e-13
119,120254.0,4.046003064081671e-45,3.1073303532147234e-42,1.4588405414153633e-44
120,201699.0,2.949771177570222e-07,0.00022654242643739303,4.141543444924918e-07
