dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
275,229035.0,0.023151943563989745,1.0,0.026109680847495043
276,101809.0,3.7447626069257927e-59,2.875977682119009e-56,1.223820290263408e-58
277,98337.0,7.096321211846847e-62,5.449974690698378e-59,2.454943554368639e-61
278,134016.0,6.932799704025426e-37,5.3243901726915266e-34,1.5299971760607837e-36
279,232376.0,0.05682492791483387,1.0,0.06315708341330306
280,184558.0,8.88327934392404e-13,6.822358536133663e-10,1.2994968640254597e-12
281,247981.0,0.8462309213995398,1.0,0.8506614497838306
282,162240.0,8.519917431269849e-22,6.543296587215244e-19,1.4905003615524473e-21
283,140591.0,5.30696107314838e-33,4.075746104177956e-30,1.1166427682679331e-32
284,181794.0,9.348541858592225e-14,7.179680147398829e-11,1.4022812787888338e-13
285,185246.0,1.5341874959425332e-12,1.1782559968838655e-09,2.2273270262454923e-12
286,81107.0,2.5898612093610426e-76,1.9890134087892807e-73,1.1301212549939097e-75
287,198907.0,2.493098746780949e-08,1.914699837527769e-05,3.312629476691642e-08
288,124745.0,9.622630682500323e-43,7.390180364160248e-40,2.3839291497291124e-42
289,73449.0,3.1652917924488454e-83,2.4309440966007132e-80,1.5993053267109957e-82
290,60848.0,2.890888894790446e-95,2.2202026711990624e-92,1.748191079684301e-94
291,118035.0,2.9200974254296636e-47,2.2426348227299816e-44,7.924504673957533e-47
292,105467.0,2.36508378579146e-56,1.8163843474878414e-53,7.505720444164633e-56
293,126221.0,8.825175581243387e-42,6.777734846394922e-39,2.1380867023327827e-41
294,235641.0,0.1219298816652091,1.0,0.1324499987537208
295,119717.0,4.167391660024295e-46,3.2005567948986586e-43,1.0998476958414634e-45
296,225822.0,0.00871212376827602,1.0,0.00998643440900893
297,206415.0,2.027388461466737e-06,0.001557034338406454,2.560911740800089e-06
298,152543.0,1.6262501377322842e-26,1.2489601057783943e-23,3.031456567423287e-26
299,38607.0,1.5614134635159487e-118,1.1991655399802485e-115,1.7634787352650713e-117
300,214135.0,9.447644878309903e-05,0.07255791266542005,0.000114444657200978
301,219434.0,0.0008891316434345774,0.6828531021577554,0.001048929496402082
302,84429.0,2.0754851516929562e-73,1.5939725965001903e-70,8.710232767760604e-73
303,196600.0,5.654718159088172e-09,4.342823546179716e-06,7.55273660205168e-09
304,193477.0,6.87120574289493e-10,5.277086010543306e-07,9.307030000958211e-10
305,180214.0,2.4783689414738002e-14,1.9033873470518787e-11,3.7616350732250564e-14
306,59810.0,2.7066799799136967e-96,2.078730224573719e-93,1.690024572824162e-95
307,73861.0,7.587436247391395e-83,5.827151037996591e-80,3.808595449670975e-82
308,118331.0,4.673337657684525e-47,3.589123321101715e-44,1.2593415161760403e-46
309,51173.0,4.530114790207545e-105,3.479128158879394e-102,3.514270867554944e-104
310,110500.0,1.2978117591916336e-52,9.967194310591745e-50,3.863253608756491e-52
311,166625.0,8.033972758539356e-20,6.170091078558226e-17,1.3590508983608424e-19
312,41311.0,1.4451300892346992e-115,1.109859908532249e-112,1.479813211376332e-114
313,80466.0,7.02024590445479e-77,5.391548854621279e-74,3.080885059783588e-76
314,58359.0,9.664538921025071e-98,7.422365891347255e-95,6.237282261636349e-97
315,158114.0,9.590919291250683e-24,7.365826015680525e-21,1.712982794344308e-23
316,15005.0,4.828024802159376e-146,3.707923048058401e-143,1.8539615240292004e-144
317,212467.0,4.365846414684127e-05,0.0335297004647741,5.330636003938648e-05
318,72135.0,1.9212563325977646e-84,1.4755248634350832e-81,9.902851432450224e-84
319,217569.0,0.0004188731897169866,0.3216946097026457,0.0005003026589465718
320,236095.0,0.1344054423959928,1.0,0.14497665696646414
321,241036.0,0.33943235826564977,1.0,0.35563990606823875
322,183431.0,3.5859451288601417e-13,2.7540058589645887e-10,5.285999729298636e-13
323,247518.0,0.8066988795593518,1.0,0.8141192371899898
324,111439.0,6.255842081475624e-52,4.804486718573279e-49,1.8337735567073586e-51
325,114133.0,5.377733957973604e-50,4.1300996797237276e-47,1.5073356495342072e-49
326,119756.0,4.430556193018216e-46,3.40266715623799e-43,1.1652969713143803e-45
327,23929.0,2.6703815186680657e-135,2.0508530063370746e-132,5.002080503261157e-134
328,86268.0,7.942192341888343e-72,6.099603718570247e-69,3.193509800298559e-71
329,121136.0,3.8228613667334906e-45,2.9359575296513205e-42,9.918775438011218e-45
330,45077.0,1.6899853560387296e-111,1.2979087534377444e-108,1.5451294683782672e-110
331,243410.0,0.4870342761059915,1.0,0.5020702336233577
332,212793.0,5.0895647517464526e-05,0.039087857293412756,6.175016949986217e-05
333,226057.0,0.00939361807043648,1.0,0.010751562858562172
334,168749.0,6.693505209556539e-19,5.140612000939422e-16,1.1273271931884697e-18
335,9676.0,1.1769214665442528e-152,9.038756863059862e-150,1.1298446078824827e-150
336,233083.0,0.06767738080951059,1.0,0.07478594023266782
337,164520.0,9.321231551367241e-21,7.158705831450041e-18,1.6015001860067206e-20
338,142890.0,1.0715252890929103e-31,8.229314220233551e-29,2.200351395784372e-31
339,100569.0,4.0582447721927036e-60,3.116731985043996e-57,1.355100863062607e-59
340,245425.0,0.6354031683980904,1.0,0.6489223847469859
341,180203.0,2.4553129845432265e-14,1.8856803721291978e-11,3.734020538869699e-14
342,22449.0,4.716719266132017e-137,3.6224403963893895e-134,9.532737885235236e-136
343,98099.0,4.5932677125659136e-62,3.5276296032506214e-59,1.5962124901586522e-61
344,33892.0,8.508756399698528e-124,6.534724914968469e-121,1.1669151633872265e-122
345,56634.0,1.7797828964797746e-99,1.3668732644964669e-96,1.1990116355232166e-98
346,220647.0,0.001420430123086513,1.0,0.0016680280344502172
347,169509.0,1.4107480116618246e-18,1.0834544729562814e-15,2.3553358107745244e-18
348,204276.0,6.190847430636699e-07,0.0004754570826728985,7.924284711214975e-07
349,149865.0,6.639832280485534e-28,5.099391191412891e-25,1.2812540681941937e-27
350,187792.0,1.1039515649648194e-11,8.478348018929813e-09,1.5528109924779877e-11
351,182882.0,2.2925961777501493e-13,1.7607138645121147e-10,3.399061514502152e-13
352,188831.0,2.4164481793640338e-11,1.8558322017515778e-08,3.386555112685361e-11
353,230359.0,0.033522234108546954,1.0,0.037474637256716244
354,202887.0,2.7850922651357553e-07,0.000213895085962426,3.594875394326487e-07
355,138091.0,1.8813975208794795e-34,1.4449132960354402e-31,4.024828122661393e-34
356,74959.0,7.72056075102762e-82,5.929390656789213e-79,3.7766819469994983e-81
